chrom	start	end
chr5	47370000	47380000
chr5	47380000	47390000
chr5	47390000	47400000
chr5	47400000	47410000
chr5	47410000	47420000
chr5	47420000	47430000
chr5	47430000	47440000
chr5	47440000	47450000
chr5	47450000	47460000
chr5	47460000	47470000
chr5	47470000	47480000
chr5	47480000	47490000
chr5	47490000	47500000
chr5	47500000	47510000
chr5	47510000	47520000
chr5	47520000	47530000
chr5	47530000	47540000
chr5	47580000	47590000
chr5	47640000	47650000
chr5	47710000	47720000
chr5	47810000	47820000
chr5	47820000	47830000
chr5	47840000	47850000
chr5	48570000	48580000
chr5	49300000	49310000
chr5	49950000	49960000
chr5	50560000	50570000
chr5	51050000	51060000
chr5	51210000	51220000
chr5	51410000	51420000
chr5	51480000	51490000
chr5	51680000	51690000
chr5	52470000	52480000
chr5	52590000	52600000
chr5	52980000	52990000
chr5	53010000	53020000
chr5	53020000	53030000
chr5	53030000	53040000
chr5	53050000	53060000
chr5	53060000	53070000
chr5	53070000	53080000
chr5	53080000	53090000
chr5	53100000	53110000
chr5	53110000	53120000
chr5	53120000	53130000
chr5	53130000	53140000
chr5	53140000	53150000
chr5	53150000	53160000
chr5	53160000	53170000
chr5	53170000	53180000
chr5	53180000	53190000
chr5	53190000	53200000
chr5	53200000	53210000
chr5	53210000	53220000
chr5	53220000	53230000
chr5	53230000	53240000
chr5	53240000	53250000
chr5	53250000	53260000
chr5	53260000	53270000
chr5	53270000	53280000
chr5	53280000	53290000
chr5	53290000	53300000
chr5	53300000	53310000
chr5	53310000	53320000
chr5	53320000	53330000
chr5	53330000	53340000
chr5	53340000	53350000
chr5	53350000	53360000
chr5	53360000	53370000
chr5	53370000	53380000
chr5	53380000	53390000
chr5	53390000	53400000
chr5	53400000	53410000
chr5	53410000	53420000
chr5	53420000	53430000
chr5	53430000	53440000
chr5	53440000	53450000
chr5	53450000	53460000
chr5	53460000	53470000
chr5	53470000	53480000
chr5	53480000	53490000
chr5	53490000	53500000
chr5	53500000	53510000
chr5	53510000	53520000
chr5	53520000	53530000
chr5	53530000	53540000
chr5	53540000	53550000
chr5	53550000	53560000
chr5	53560000	53570000
chr5	53570000	53580000
chr5	53580000	53590000
chr5	53600000	53610000
chr5	53620000	53630000
chr5	53630000	53640000
chr5	53640000	53650000
chr5	53650000	53660000
chr5	53700000	53710000
chr5	53710000	53720000
chr5	53780000	53790000
chr5	53840000	53850000
chr5	53880000	53890000
chr5	53890000	53900000
chr5	54000000	54010000
chr5	54010000	54020000
chr5	54020000	54030000
chr5	54030000	54040000
chr5	54040000	54050000
chr5	54070000	54080000
chr5	54080000	54090000
chr5	54090000	54100000
chr5	54100000	54110000
chr5	54200000	54210000
chr5	54230000	54240000
chr5	54350000	54360000
chr5	54360000	54370000
chr5	54370000	54380000
chr5	54380000	54390000
chr5	55320000	55330000
chr5	55350000	55360000
chr5	55360000	55370000
chr5	55400000	55410000
chr5	55410000	55420000
chr5	55420000	55430000
chr5	55430000	55440000
chr5	55440000	55450000
chr5	55450000	55460000
chr5	55460000	55470000
chr5	55470000	55480000
chr5	55480000	55490000
chr5	55490000	55500000
chr5	55500000	55510000
chr5	55510000	55520000
chr5	55520000	55530000
chr5	55900000	55910000
chr5	56070000	56080000
chr5	56140000	56150000
chr5	56210000	56220000
chr5	56240000	56250000
chr5	56250000	56260000
chr5	56460000	56470000
chr5	56850000	56860000
chr5	56970000	56980000
chr5	57040000	57050000
chr5	57050000	57060000
chr5	57060000	57070000
chr5	57070000	57080000
chr5	57150000	57160000
chr5	57170000	57180000
chr5	57180000	57190000
chr5	57300000	57310000
chr5	57360000	57370000
chr5	57370000	57380000
chr5	57380000	57390000
chr5	57390000	57400000
chr5	57400000	57410000
chr5	57410000	57420000
chr5	57420000	57430000
chr5	57430000	57440000
chr5	57610000	57620000
chr5	57970000	57980000
chr5	58110000	58120000
chr5	58130000	58140000
chr5	58190000	58200000
chr5	58360000	58370000
chr5	58510000	58520000
chr5	58590000	58600000
chr5	58610000	58620000
chr5	58620000	58630000
chr5	58630000	58640000
chr5	58640000	58650000
chr5	59370000	59380000
chr5	60800000	60810000
chr5	60990000	61000000
chr5	61240000	61250000
chr5	61520000	61530000
chr5	61610000	61620000
chr5	61620000	61630000
chr5	61630000	61640000
chr5	61640000	61650000
chr5	61820000	61830000
chr5	61830000	61840000
chr5	61840000	61850000
chr5	61850000	61860000
chr5	61890000	61900000
chr5	61900000	61910000
chr5	61910000	61920000
chr5	62640000	62650000
chr5	62650000	62660000
chr5	62690000	62700000
chr5	62700000	62710000
chr5	62710000	62720000
chr5	63810000	63820000
chr5	64220000	64230000
chr5	64360000	64370000
chr5	64460000	64470000
chr5	64880000	64890000
chr5	65540000	65550000
chr5	66180000	66190000
chr5	66550000	66560000
chr5	66770000	66780000
chr5	66780000	66790000
chr5	68500000	68510000
chr5	68550000	68560000
chr5	68850000	68860000
chr5	68860000	68870000
chr5	69030000	69040000
chr5	69080000	69090000
chr5	69590000	69600000
chr5	69610000	69620000
chr5	69680000	69690000
chr5	69860000	69870000
chr5	70030000	70040000
chr5	70040000	70050000
chr5	70050000	70060000
chr5	70390000	70400000
chr5	70680000	70690000
chr5	71030000	71040000
chr5	71090000	71100000
chr5	71160000	71170000
chr5	71220000	71230000
chr5	71270000	71280000
chr5	71560000	71570000
chr5	71590000	71600000
chr5	71620000	71630000
chr5	71630000	71640000
chr5	71640000	71650000
chr5	71690000	71700000
chr5	72290000	72300000
chr5	72500000	72500376
chr6	550000	560000
chr6	560000	570000
chr6	1390000	1400000
chr6	1400000	1410000
chr6	1590000	1600000
chr6	1780000	1790000
chr6	2010000	2020000
chr6	2430000	2440000
chr6	2440000	2450000
chr6	2680000	2690000
chr6	2720000	2730000
chr6	2730000	2740000
chr6	4510000	4520000
chr6	4600000	4610000
chr6	5060000	5070000
chr6	5290000	5300000
chr6	5340000	5350000
chr6	5910000	5920000
chr6	6350000	6360000
chr6	6360000	6370000
chr6	6370000	6380000
chr6	6870000	6880000
chr6	6980000	6990000
chr6	8040000	8050000
chr6	8330000	8340000
chr6	8400000	8410000
chr6	9240000	9250000
chr6	9490000	9500000
chr6	9500000	9510000
chr6	9870000	9880000
chr6	9880000	9890000
chr6	9890000	9900000
chr6	9930000	9940000
chr6	10150000	10160000
chr6	11380000	11390000
chr6	11640000	11650000
chr6	11750000	11760000
chr6	13830000	13840000
chr6	14010000	14020000
chr6	14150000	14160000
chr6	14510000	14520000
chr6	14720000	14730000
chr6	14760000	14770000
chr6	14840000	14850000
chr6	15610000	15620000
chr6	15660000	15670000
chr6	15850000	15860000
chr6	15860000	15870000
chr6	15870000	15880000
chr6	16610000	16620000
chr6	16620000	16630000
chr6	16630000	16640000
chr6	16640000	16650000
chr6	16720000	16730000
chr6	16730000	16740000
chr6	16740000	16750000
chr6	16750000	16760000
chr6	16760000	16770000
chr6	16770000	16780000
chr6	16780000	16790000
chr6	16790000	16800000
chr6	16800000	16810000
chr6	16810000	16820000
chr6	16820000	16830000
chr6	16830000	16840000
chr6	16840000	16850000
chr6	16850000	16860000
chr6	16860000	16870000
chr6	16870000	16880000
chr6	16880000	16890000
chr6	16890000	16900000
chr6	16900000	16910000
chr6	16910000	16920000
chr6	16920000	16930000
chr6	16930000	16940000
chr6	16940000	16950000
chr6	16950000	16960000
chr6	16960000	16970000
chr6	16970000	16980000
chr6	16980000	16990000
chr6	16990000	17000000
chr6	17000000	17010000
chr6	17010000	17020000
chr6	17020000	17030000
chr6	17030000	17040000
chr6	17040000	17050000
chr6	17050000	17060000
chr6	17060000	17070000
chr6	17070000	17080000
chr6	17080000	17090000
chr6	17090000	17100000
chr6	17100000	17110000
chr6	17110000	17120000
chr6	17120000	17130000
chr6	17130000	17140000
chr6	17140000	17150000
chr6	17150000	17160000
chr6	17160000	17170000
chr6	17170000	17180000
chr6	17180000	17190000
chr6	17190000	17200000
chr6	17200000	17210000
chr6	17210000	17220000
chr6	17220000	17230000
chr6	17230000	17240000
chr6	17240000	17250000
chr6	17250000	17260000
chr6	17260000	17270000
chr6	17270000	17280000
chr6	17280000	17290000
chr6	17290000	17300000
chr6	17300000	17310000
chr6	17310000	17320000
chr6	17320000	17330000
chr6	17330000	17340000
chr6	17340000	17350000
chr6	17350000	17360000
chr6	17360000	17370000
chr6	17370000	17380000
chr6	17380000	17390000
chr6	17390000	17400000
chr6	17400000	17410000
chr6	17410000	17420000
chr6	17420000	17430000
chr6	17430000	17440000
chr6	17440000	17450000
chr6	17450000	17460000
chr6	17460000	17470000
chr6	17470000	17480000
chr6	17480000	17490000
chr6	17490000	17500000
chr6	17500000	17510000
chr6	17510000	17520000
chr6	17520000	17530000
chr6	17530000	17540000
chr6	17540000	17550000
chr6	17550000	17560000
chr6	17560000	17570000
chr6	17570000	17580000
chr6	17580000	17590000
chr6	17590000	17600000
chr6	17600000	17610000
chr6	17610000	17620000
chr6	17620000	17630000
chr6	17630000	17640000
chr6	17640000	17650000
chr6	17650000	17660000
chr6	17660000	17670000
chr6	17670000	17680000
chr6	17700000	17710000
chr6	17750000	17760000
chr6	17850000	17860000
chr6	17860000	17870000
chr6	17980000	17990000
chr6	18010000	18020000
chr6	18020000	18030000
chr6	18030000	18040000
chr6	18050000	18060000
chr6	18130000	18140000
chr6	18250000	18260000
chr6	18260000	18270000
chr6	18450000	18460000
chr6	18460000	18470000
chr6	18630000	18640000
chr6	18700000	18710000
chr6	18820000	18830000
chr6	18850000	18860000
chr6	18870000	18880000
chr6	18910000	18920000
chr6	19050000	19060000
chr6	19080000	19090000
chr6	19110000	19120000
chr6	19130000	19140000
chr6	19140000	19150000
chr6	19170000	19180000
chr6	19180000	19190000
chr6	19190000	19200000
chr6	19200000	19210000
chr6	19210000	19220000
chr6	19220000	19230000
chr6	19230000	19240000
chr6	19240000	19250000
chr6	19400000	19410000
chr6	19410000	19420000
chr6	19420000	19430000
chr6	19430000	19440000
chr6	19440000	19450000
chr6	19460000	19470000
chr6	19490000	19500000
chr6	19530000	19540000
chr6	19550000	19560000
chr6	19730000	19740000
chr6	20000000	20010000
chr6	20010000	20020000
chr6	20020000	20030000
chr6	20030000	20040000
chr6	20040000	20050000
chr6	20050000	20060000
chr6	20060000	20070000
chr6	20070000	20080000
chr6	20080000	20090000
chr6	20090000	20100000
chr6	20100000	20110000
chr6	20110000	20120000
chr6	20120000	20130000
chr6	20130000	20140000
chr6	20140000	20150000
chr6	20150000	20160000
chr6	20160000	20170000
chr6	20170000	20180000
chr6	20180000	20190000
chr6	20190000	20200000
chr6	20200000	20210000
chr6	20210000	20220000
chr6	20220000	20230000
chr6	20230000	20240000
chr6	20240000	20250000
chr6	20250000	20260000
chr6	20260000	20270000
chr6	20270000	20280000
chr6	20280000	20290000
chr6	20290000	20300000
chr6	20300000	20310000
chr6	20310000	20320000
chr6	20320000	20330000
chr6	20330000	20340000
chr6	20340000	20350000
chr6	20350000	20360000
chr6	20360000	20370000
chr6	20370000	20380000
chr6	20380000	20390000
chr6	20390000	20400000
chr6	20400000	20410000
chr6	20410000	20420000
chr6	20420000	20430000
chr6	20430000	20440000
chr6	20440000	20450000
chr6	20450000	20460000
chr6	20460000	20470000
chr6	20470000	20480000
chr6	20480000	20490000
chr6	20490000	20500000
chr6	20500000	20510000
chr6	20510000	20520000
chr6	20520000	20530000
chr6	20530000	20540000
chr6	20540000	20550000
chr6	20550000	20560000
chr6	20560000	20570000
chr6	20570000	20580000
chr6	20580000	20590000
chr6	20590000	20600000
chr6	20600000	20610000
chr6	20610000	20620000
chr6	20680000	20690000
chr6	20750000	20760000
chr6	21460000	21470000
chr6	21480000	21490000
chr6	21500000	21510000
chr6	21640000	21650000
chr6	22010000	22020000
chr6	22150000	22160000
chr6	22160000	22170000
chr6	22170000	22180000
chr6	22180000	22190000
chr6	22190000	22200000
chr6	22200000	22210000
chr6	22210000	22220000
chr6	22220000	22230000
chr6	22230000	22240000
chr6	22240000	22250000
chr6	22250000	22260000
chr6	22260000	22270000
chr6	22270000	22280000
chr6	22280000	22290000
chr6	22290000	22300000
chr6	22300000	22310000
chr6	22310000	22320000
chr6	22390000	22400000
chr6	22420000	22430000
chr6	22470000	22480000
chr6	22480000	22490000
chr6	22490000	22500000
chr6	22500000	22510000
chr6	22510000	22520000
chr6	22540000	22550000
chr6	22550000	22560000
chr6	22570000	22580000
chr6	22580000	22590000
chr6	22670000	22680000
chr6	22680000	22690000
chr6	22700000	22710000
chr6	22720000	22730000
chr6	22730000	22740000
chr6	22740000	22750000
chr6	22750000	22760000
chr6	22870000	22880000
chr6	22890000	22900000
chr6	22900000	22910000
chr6	22910000	22920000
chr6	22930000	22940000
chr6	23100000	23110000
chr6	23160000	23170000
chr6	23190000	23200000
chr6	23210000	23220000
chr6	23290000	23300000
chr6	23320000	23330000
chr6	23330000	23340000
chr6	23340000	23350000
chr6	23370000	23380000
chr6	23420000	23430000
chr6	23430000	23440000
chr6	23520000	23530000
chr6	23530000	23540000
chr6	23540000	23550000
chr6	23560000	23570000
chr6	23570000	23580000
chr6	23580000	23590000
chr6	23590000	23600000
chr6	23600000	23610000
chr6	23610000	23620000
chr6	23640000	23650000
chr6	23670000	23680000
chr6	23720000	23730000
chr6	24210000	24220000
chr6	24220000	24230000
chr6	24230000	24240000
chr6	24240000	24250000
chr6	24250000	24260000
chr6	24260000	24270000
chr6	24270000	24280000
chr6	24280000	24290000
chr6	24290000	24300000
chr6	24300000	24310000
chr6	25220000	25230000
chr6	25230000	25240000
chr6	25240000	25250000
chr6	25250000	25260000
chr6	25600000	25610000
chr6	25750000	25760000
chr6	25770000	25780000
chr6	25860000	25870000
chr6	25960000	25970000
chr6	26200000	26210000
chr6	26230000	26240000
chr6	26300000	26310000
chr6	26400000	26410000
chr6	26410000	26420000
chr6	26450000	26460000
chr6	26560000	26570000
chr6	26570000	26580000
chr6	27170000	27180000
chr6	28770000	28780000
chr6	29660000	29670000
chr6	29670000	29680000
chr6	30000000	30010000
chr6	30210000	30220000
chr6	30310000	30320000
chr6	30600000	30610000
chr6	33360000	33370000
chr6	34160000	34170000
chr6	34270000	34280000
chr6	34280000	34290000
chr6	34290000	34300000
chr6	34300000	34310000
chr6	34310000	34320000
chr6	34320000	34330000
chr6	34330000	34340000
chr6	34340000	34350000
chr6	34350000	34360000
chr6	34360000	34370000
chr6	34400000	34410000
chr6	34410000	34420000
chr6	34420000	34430000
chr6	34430000	34440000
chr6	34440000	34450000
chr6	34450000	34460000
chr6	34460000	34470000
chr6	35640000	35650000
chr6	35650000	35660000
chr6	36280000	36290000
chr6	36330000	36340000
chr6	37380000	37390000
chr6	37870000	37880000
chr6	37880000	37890000
chr6	37890000	37900000
chr6	38270000	38280000
chr6	38760000	38770000
chr6	38830000	38840000
chr6	39730000	39740000
chr6	39870000	39880000
chr6	40290000	40300000
chr6	41470000	41480000
chr6	42600000	42610000
chr6	42610000	42620000
chr6	42620000	42630000
chr6	42630000	42640000
chr6	42640000	42650000
chr6	42650000	42660000
chr6	43330000	43340000
chr6	43340000	43350000
chr6	43350000	43360000
chr6	43360000	43370000
chr6	44290000	44300000
chr6	45180000	45190000
chr6	45190000	45200000
chr6	45200000	45210000
chr6	45210000	45220000
chr6	45220000	45230000
chr6	45230000	45240000
chr6	45240000	45250000
chr6	45250000	45260000
chr6	45560000	45570000
chr6	45750000	45760000
chr6	46130000	46140000
chr6	46240000	46250000
chr6	46310000	46320000
chr6	46460000	46470000
chr6	47410000	47420000
chr6	47580000	47590000
chr6	49150000	49160000
chr6	49260000	49270000
chr6	49270000	49280000
chr6	49280000	49290000
chr6	49290000	49300000
chr6	49300000	49310000
chr6	49950000	49960000
chr6	50230000	50240000
chr6	50730000	50740000
chr6	50740000	50750000
chr6	50750000	50760000
chr6	50820000	50830000
chr6	51010000	51020000
chr6	51870000	51880000
chr6	51880000	51890000
chr6	51890000	51900000
chr6	51900000	51910000
chr6	51910000	51920000
chr6	51920000	51930000
chr6	52000000	52010000
chr6	52830000	52840000
chr6	53560000	53570000
chr6	53690000	53700000
chr6	54130000	54140000
chr6	55400000	55410000
chr6	55470000	55480000
chr6	55520000	55530000
chr6	55560000	55570000
chr6	55740000	55750000
chr6	55820000	55830000
chr6	56130000	56140000
chr6	56460000	56470000
chr6	56490000	56500000
chr6	56640000	56650000
chr6	56700000	56710000
chr6	56710000	56720000
chr6	56850000	56860000
chr6	57020000	57030000
chr6	57130000	57140000
chr6	57150000	57160000
chr6	57340000	57350000
chr6	57350000	57360000
chr6	57440000	57450000
chr6	57460000	57470000
chr6	57800000	57810000
chr6	57810000	57820000
chr6	57820000	57830000
chr6	57830000	57840000
chr6	57840000	57850000
chr6	57850000	57860000
chr6	57990000	58000000
chr6	58120000	58130000
chr6	58160000	58170000
chr6	58260000	58270000
chr6	58270000	58280000
chr6	58290000	58300000
chr6	58350000	58360000
chr6	58380000	58390000
chr6	58390000	58400000
chr6	58410000	58420000
chr6	58620000	58630000
chr6	58700000	58710000
chr6	58720000	58730000
chr6	58790000	58800000
chr6	59040000	59050000
chr6	59080000	59090000
chr6	59240000	59250000
chr6	59290000	59300000
chr6	59310000	59320000
chr6	59380000	59390000
chr6	59700000	59710000
chr6	59710000	59720000
chr6	59760000	59770000
chr6	59770000	59780000
chr6	59880000	59890000
chr6	60180000	60190000
chr6	60270000	60270059
chr7	0	10000
chr7	10000	20000
chr7	20000	30000
chr7	30000	40000
chr7	40000	50000
chr7	50000	60000
chr7	60000	70000
chr7	70000	80000
chr7	80000	90000
chr7	90000	100000
chr7	100000	110000
chr7	110000	120000
chr7	120000	130000
chr7	130000	140000
chr7	140000	150000
chr7	150000	160000
chr7	160000	170000
chr7	170000	180000
chr7	180000	190000
chr7	190000	200000
chr7	200000	210000
chr7	210000	220000
chr7	220000	230000
chr7	230000	240000
chr7	240000	250000
chr7	670000	680000
chr7	700000	710000
chr7	1180000	1190000
chr7	1190000	1200000
chr7	1230000	1240000
chr7	1240000	1250000
chr7	1270000	1280000
chr7	1280000	1290000
chr7	1290000	1300000
chr7	1300000	1310000
chr7	1350000	1360000
chr7	1360000	1370000
chr7	1370000	1380000
chr7	1390000	1400000
chr7	1400000	1410000
chr7	1550000	1560000
chr7	1570000	1580000
chr7	1580000	1590000
chr7	1630000	1640000
chr7	1660000	1670000
chr7	1670000	1680000
chr7	1680000	1690000
chr7	1700000	1710000
chr7	1710000	1720000
chr7	1720000	1730000
chr7	1740000	1750000
chr7	1760000	1770000
chr7	1770000	1780000
chr7	1790000	1800000
chr7	1800000	1810000
chr7	1820000	1830000
chr7	1830000	1840000
chr7	1880000	1890000
chr7	1900000	1910000
chr7	1920000	1930000
chr7	1940000	1950000
chr7	1950000	1960000
chr7	1960000	1970000
chr7	1970000	1980000
chr7	2010000	2020000
chr7	2090000	2100000
chr7	2110000	2120000
chr7	2150000	2160000
chr7	2190000	2200000
chr7	2200000	2210000
chr7	2260000	2270000
chr7	2270000	2280000
chr7	2280000	2290000
chr7	2290000	2300000
chr7	2300000	2310000
chr7	2310000	2320000
chr7	2320000	2330000
chr7	2330000	2340000
chr7	2340000	2350000
chr7	2350000	2360000
chr7	2360000	2370000
chr7	2370000	2380000
chr7	2380000	2390000
chr7	2390000	2400000
chr7	2400000	2410000
chr7	2410000	2420000
chr7	2430000	2440000
chr7	2440000	2450000
chr7	2450000	2460000
chr7	2460000	2470000
chr7	2470000	2480000
chr7	2480000	2490000
chr7	2490000	2500000
chr7	2500000	2510000
chr7	2510000	2520000
chr7	2520000	2530000
chr7	2530000	2540000
chr7	2540000	2550000
chr7	2550000	2560000
chr7	2560000	2570000
chr7	2570000	2580000
chr7	2580000	2590000
chr7	2590000	2600000
chr7	2600000	2610000
chr7	2610000	2620000
chr7	2620000	2630000
chr7	2630000	2640000
chr7	2640000	2650000
chr7	2650000	2660000
chr7	2660000	2670000
chr7	2670000	2680000
chr7	2680000	2690000
chr7	2690000	2700000
chr7	2700000	2710000
chr7	2710000	2720000
chr7	2720000	2730000
chr7	2730000	2740000
chr7	2740000	2750000
chr7	2750000	2760000
chr7	2760000	2770000
chr7	2770000	2780000
chr7	2780000	2790000
chr7	2790000	2800000
chr7	2800000	2810000
chr7	2810000	2820000
chr7	2820000	2830000
chr7	2830000	2840000
chr7	2840000	2850000
chr7	2850000	2860000
chr7	2860000	2870000
chr7	2870000	2880000
chr7	2880000	2890000
chr7	2890000	2900000
chr7	2900000	2910000
chr7	2910000	2920000
chr7	2920000	2930000
chr7	2930000	2940000
chr7	2940000	2950000
chr7	2950000	2960000
chr7	2960000	2970000
chr7	2970000	2980000
chr7	2980000	2990000
chr7	2990000	3000000
chr7	3000000	3010000
chr7	3010000	3020000
chr7	3020000	3030000
chr7	3030000	3040000
chr7	3040000	3050000
chr7	3050000	3060000
chr7	3060000	3070000
chr7	3070000	3080000
chr7	3080000	3090000
chr7	3090000	3100000
chr7	3100000	3110000
chr7	3110000	3120000
chr7	3120000	3130000
chr7	3130000	3140000
chr7	3140000	3150000
chr7	3150000	3160000
chr7	3160000	3170000
chr7	3170000	3180000
chr7	3180000	3190000
chr7	3190000	3200000
chr7	3200000	3210000
chr7	3210000	3220000
chr7	3220000	3230000
chr7	3230000	3240000
chr7	3240000	3250000
chr7	3250000	3260000
chr7	3260000	3270000
chr7	3270000	3280000
chr7	3280000	3290000
chr7	3290000	3300000
chr7	3300000	3310000
chr7	3310000	3320000
chr7	3320000	3330000
chr7	3330000	3340000
chr7	3340000	3350000
chr7	3350000	3360000
chr7	3360000	3370000
chr7	3370000	3380000
chr7	3380000	3390000
chr7	3390000	3400000
chr7	3400000	3410000
chr7	3410000	3420000
chr7	3420000	3430000
chr7	3430000	3440000
chr7	3440000	3450000
chr7	3450000	3460000
chr7	3460000	3470000
chr7	3470000	3480000
chr7	3480000	3490000
chr7	3490000	3500000
chr7	3500000	3510000
chr7	3510000	3520000
chr7	3520000	3530000
chr7	3530000	3540000
chr7	3540000	3550000
chr7	3550000	3560000
chr7	3560000	3570000
chr7	3570000	3580000
chr7	3580000	3590000
chr7	3660000	3670000
chr7	3670000	3680000
chr7	3680000	3690000
chr7	3690000	3700000
chr7	3700000	3710000
chr7	3710000	3720000
chr7	3720000	3730000
chr7	3730000	3740000
chr7	3740000	3750000
chr7	3750000	3760000
chr7	3780000	3790000
chr7	3820000	3830000
chr7	3840000	3850000
chr7	3850000	3860000
chr7	3860000	3870000
chr7	3870000	3880000
chr7	3880000	3890000
chr7	3910000	3920000
chr7	3940000	3950000
chr7	3950000	3960000
chr7	3960000	3970000
chr7	4000000	4010000
chr7	4070000	4080000
chr7	4090000	4100000
chr7	4140000	4150000
chr7	4150000	4160000
chr7	4190000	4200000
chr7	4200000	4210000
chr7	4210000	4220000
chr7	4220000	4230000
chr7	4230000	4240000
chr7	4250000	4260000
chr7	4260000	4270000
chr7	4320000	4330000
chr7	4400000	4410000
chr7	4430000	4440000
chr7	4470000	4480000
chr7	4480000	4490000
chr7	4490000	4500000
chr7	4500000	4510000
chr7	4510000	4520000
chr7	4520000	4530000
chr7	4530000	4540000
chr7	4540000	4550000
chr7	4550000	4560000
chr7	4560000	4570000
chr7	4580000	4590000
chr7	4590000	4600000
chr7	4600000	4610000
chr7	4620000	4630000
chr7	4630000	4640000
chr7	4640000	4650000
chr7	4650000	4660000
chr7	4660000	4670000
chr7	4670000	4680000
chr7	4680000	4690000
chr7	4700000	4710000
chr7	4720000	4730000
chr7	4730000	4740000
chr7	4740000	4750000
chr7	4750000	4760000
chr7	4760000	4770000
chr7	4770000	4780000
chr7	4780000	4790000
chr7	4790000	4800000
chr7	4800000	4810000
chr7	4810000	4820000
chr7	4820000	4830000
chr7	4830000	4840000
chr7	4850000	4860000
chr7	4860000	4870000
chr7	4870000	4880000
chr7	4880000	4890000
chr7	4890000	4900000
chr7	4900000	4910000
chr7	4910000	4920000
chr7	4920000	4930000
chr7	4930000	4940000
chr7	4940000	4950000
chr7	4950000	4960000
chr7	4960000	4970000
chr7	4970000	4980000
chr7	4980000	4990000
chr7	4990000	5000000
chr7	5020000	5030000
chr7	5030000	5040000
chr7	5040000	5050000
chr7	5050000	5060000
chr7	5060000	5070000
chr7	5110000	5120000
chr7	5140000	5150000
chr7	5220000	5230000
chr7	5240000	5250000
chr7	5250000	5260000
chr7	5280000	5290000
chr7	5350000	5360000
chr7	5420000	5430000
chr7	5460000	5470000
chr7	5500000	5510000
chr7	5520000	5530000
chr7	5550000	5560000
chr7	5590000	5600000
chr7	5620000	5630000
chr7	5630000	5640000
chr7	5640000	5650000
chr7	5650000	5660000
chr7	5660000	5670000
chr7	5670000	5680000
chr7	5680000	5690000
chr7	5690000	5700000
chr7	5700000	5710000
chr7	5710000	5720000
chr7	5720000	5730000
chr7	5730000	5740000
chr7	5740000	5750000
chr7	5750000	5760000
chr7	5760000	5770000
chr7	5810000	5820000
chr7	5820000	5830000
chr7	5830000	5840000
chr7	5840000	5850000
chr7	5850000	5860000
chr7	5950000	5960000
chr7	5970000	5980000
chr7	5980000	5990000
chr7	5990000	6000000
chr7	6000000	6010000
chr7	6010000	6020000
chr7	6020000	6030000
chr7	6030000	6040000
chr7	6040000	6050000
chr7	6050000	6060000
chr7	6080000	6090000
chr7	6090000	6100000
chr7	6100000	6110000
chr7	6110000	6120000
chr7	6130000	6140000
chr7	6140000	6150000
chr7	6150000	6160000
chr7	6170000	6180000
chr7	6180000	6190000
chr7	6190000	6200000
chr7	6200000	6210000
chr7	6210000	6220000
chr7	6220000	6230000
chr7	6230000	6240000
chr7	6240000	6250000
chr7	6250000	6260000
chr7	6260000	6270000
chr7	6280000	6290000
chr7	6290000	6300000
chr7	6310000	6320000
chr7	6320000	6330000
chr7	6330000	6340000
chr7	6400000	6410000
chr7	6410000	6420000
chr7	6620000	6630000
chr7	6670000	6680000
chr7	6800000	6810000
chr7	6900000	6910000
chr7	6910000	6920000
chr7	6920000	6930000
chr7	6930000	6940000
chr7	6940000	6950000
chr7	6950000	6960000
chr7	6960000	6970000
chr7	6970000	6980000
chr7	6980000	6990000
chr7	6990000	7000000
chr7	7000000	7010000
chr7	7010000	7020000
chr7	7020000	7030000
chr7	7030000	7040000
chr7	7040000	7050000
chr7	7050000	7060000
chr7	7180000	7190000
chr7	7190000	7200000
chr7	7310000	7320000
chr7	7340000	7350000
chr7	7370000	7380000
chr7	7480000	7490000
chr7	7510000	7520000
chr7	7520000	7530000
chr7	7550000	7560000
chr7	7560000	7570000
chr7	7570000	7580000
chr7	7760000	7770000
chr7	7860000	7870000
chr7	7890000	7900000
chr7	7910000	7920000
chr7	7920000	7930000
chr7	7930000	7940000
chr7	7940000	7950000
chr7	7950000	7960000
chr7	7990000	8000000
chr7	8000000	8010000
chr7	8010000	8020000
chr7	8020000	8030000
chr7	8030000	8040000
chr7	8040000	8050000
chr7	8050000	8060000
chr7	8060000	8070000
chr7	8070000	8080000
chr7	8080000	8090000
chr7	8090000	8100000
chr7	8100000	8110000
chr7	8110000	8120000
chr7	8120000	8130000
chr7	8130000	8140000
chr7	8140000	8150000
chr7	8150000	8160000
chr7	8160000	8170000
chr7	8170000	8180000
chr7	8180000	8190000
chr7	8190000	8200000
chr7	8200000	8210000
chr7	8210000	8220000
chr7	8220000	8230000
chr7	8240000	8250000
chr7	8400000	8410000
chr7	8410000	8420000
chr7	8420000	8430000
chr7	8440000	8450000
chr7	8450000	8460000
chr7	8460000	8470000
chr7	8480000	8490000
chr7	8490000	8500000
chr7	8500000	8510000
chr7	8510000	8520000
chr7	8530000	8540000
chr7	8550000	8560000
chr7	8660000	8670000
chr7	8800000	8810000
chr7	8930000	8940000
chr7	8980000	8990000
chr7	8990000	9000000
chr7	9020000	9030000
chr7	9610000	9620000
chr7	9640000	9650000
chr7	9760000	9770000
chr7	9910000	9920000
chr7	10080000	10090000
